,story_id,para_index,tagged_sent,quote_in_para
46,13662,2,"[(u'McCormick__Todd McCormick', 'COREF'), (u'was', u'VBD'), (u'arrested', u'VBN'), (u'for', u'IN'), (u'growing', u'VBG'), (u'pot', u'NN'), (u'soon', u'RB'), (u'after', u'IN'), (u'the', u'DT'), (u'state', u'NN'), (u'legalized', u'VBD'), (u'medical', u'JJ'), (u'marijuana', u'NN'), (u'in', u'IN'), (u'1996', u'CD'), (u'and', u'CC'), (u'currently', u'RB'), (u'grows', u'VBZ'), (u'put', u'VBN'), (u'for', u'IN'), (u'patients', u'NNS'), (u',', u','), (u'sources', u'NNS'), (u'said', u'VBD'), (u'.', u'.')]",0
47,13662,3,"[(u'Agents', u'NNS'), (u'entered', u'VBD'), (u""Lee 's home__Richard Lee"", 'COREF'), (u'with', u'IN'), (u'guns', u'NNS'), (u'early', u'RB'), (u'Monday', u'NNP'), (u'morning', u'NN'), (u',', u','), (u'said', u'VBD'), (u'Dale', u'NNP'), (u'Sky', u'NNP'), (u'Jones', u'NNP'), (u',', u','), (u'chancellor', u'NN'), (u'of', u'IN'), (u'Oaksterdam', u'NNP'), (u'.', u'.')]",0
48,13662,3,"[(u'Lee__Richard Lee', 'COREF'), (u',', u','), (u'who', u'WP'), (u'uses', u'VBZ'), (u'a', u'DT'), (u'wheelchair', u'NN'), (u',', u','), (u'was', u'VBD'), (u'detained', u'VBN'), (u'for', u'IN'), (u'a', u'DT'), (u'few', u'JJ'), (u'hours', u'NNS'), (u'Monday', u'NNP'), (u'morning', u'NN'), (u'at', u'IN'), (u'his home__Richard Lee', 'COREF'), (u'and', u'CC'), (u'then', u'RB'), (u'released', u'VBN'), (u',', u','), (u'sources', u'NNS'), (u'said', u'VBD'), (u'.', u'.')]",0
49,13662,3,"[(u'Four', u'CD'), (u'marijuana', u'NN'), (u'nursery', u'NN'), (u'workers', u'NNS'), (u'were', u'VBD'), (u'detained', u'VBN'), (u'at', u'IN'), (u'Oaksterdam', u'NNP'), (u'.', u'.')]",0
50,13662,3,"[(u'Barnes__Joycelyn Barnes', 'COREF'), (u'confirmed', u'VBD'), (u'that', u'IN'), (u'five', u'CD'), (u'people', u'NNS'), (u'were', u'VBD'), (u'detained', u'VBN'), (u',', u','), (u'but', u'CC'), (u'said', u'VBD'), (u'that', u'IN'), (u'no', u'DT'), (u'arrests', u'NNS'), (u'were', u'VBD'), (u'made', u'VBN'), (u'.', u'.')]",0
51,13662,4,"[(u'The', u'DT'), (u'raids', u'NNS'), (u'come', u'VBP'), (u'as', u'IN'), (u""Lee 's__Richard Lee"", 'COREF'), (u'battle', u'NN'), (u'with', u'IN'), (u'U.S. Attorney Melinda Haag__Melinda Haag', 'COREF'), (u'escalated', u'VBD'), (u'.', u'.')]",0
52,13662,4,"[(u'Last', u'JJ'), (u'fall', u'NN'), (u',', u','), (u'Haag__Melinda Haag', 'COREF'), (u'ordered', u'VBD'), (u""Lee 's dispensary__Richard Lee"", 'COREF'), (u',', u','), (u'Coffeeshop', u'NNP'), (u'Blue', u'NNP'), (u'Sky', u'NNP'), (u'to', u'TO'), (u'move', u'VB'), (u'because', u'IN'), (u'it', u'PRP'), (u'was', u'VBD'), (u'too', u'RB'), (u'close', u'JJ'), (u'to', u'TO'), (u'a', u'DT'), (u'school', u'NN'), (u',', u','), (u'as', u'IN'), (u'the', u'DT'), (u'Bay', u'NNP'), (u'Citizen', u'NNP'), (u'first', u'RB'), (u'reported', u'VBD'), (u'.', u'.')]",0
53,13662,4,"[(u'But', u'CC'), (u'instead', u'RB'), (u'of', u'IN'), (u'closing', u'VBG'), (u'the dispensary__Richard Lee', 'COREF'), (u',', u','), (u'as', u'IN'), (u'many', u'JJ'), (u'other', u'JJ'), (u'pot', u'NN'), (u'club', u'NN'), (u'owners', u'NNS'), (u'have', u'VBP'), (u'done', u'VBN'), (u',', u','), (u'Lee__Richard Lee', 'COREF'), (u'moved', u'VBD'), (u'it__Richard Lee', 'COREF'), (u'first', u'RB'), (u'two', u'CD'), (u'doors', u'NNS'), (u'down', u'RB'), (u'and', u'CC'), (u'then', u'RB'), (u'later', u'RB'), (u'into', u'IN'), (u'the', u'DT'), (u'building', u'NN'), (u'where', u'WRB'), (u'the', u'DT'), (u'Oaksterdam', u'NNP'), (u'museum', u'NN'), (u'is', u'VBZ'), (u'located', u'JJ'), (u'.', u'.')]",0
54,13662,5,"[(u'Barnes__Joycelyn Barnes', 'COREF'), (u'declined', u'VBD'), (u'to', u'TO'), (u'offer', u'VB'), (u'further', u'JJ'), (u'comment', u'NN'), (u',', u','), (u'saying', u'VBG'), (u'the', u'DT'), (u'warrants', u'NNS'), (u'were', u'VBD'), (u'under', u'IN'), (u'seal', u'NN'), (u'.', u'.')]",0
55,13662,6,"[(u'Protesters', u'NNS'), (u'gathered', u'VBD'), (u'outside', u'JJ'), (u'Oaksterdam', u'NNP'), (u'as', u'IN'), (u'the', u'DT'), (u'operation', u'NN'), (u'continued', u'VBD'), (u'into', u'IN'), (u'the', u'DT'), (u'late', u'JJ'), (u'morning', u'NN'), (u'.', u'.')]",0
56,13662,6,"[(u'They', u'PRP'), (u'chanted', u'VBD'), (u'``', u'``'), (u'Free Richard Lee__Richard Lee', 'COREF'), (u""''"", u""''""), (u'and', u'CC'), (u'screamed', u'VBD'), (u'in', u'IN'), (u'the', u'DT'), (u'faces', u'NNS'), (u'of', u'IN'), (u'the', u'DT'), (u'agents', u'NNS'), (u'.', u'.')]",0
57,13662,6,"[(u'One', u'CD'), (u'even', u'RB'), (u'called', u'VBN'), (u'the', u'DT'), (u'Oakland', u'NNP'), (u'Police', u'NNP'), (u'Department', u'NNP'), (u'to', u'TO'), (u'report', u'VB'), (u'that', u'IN'), (u'a', u'DT'), (u'robbery', u'NN'), (u'was', u'VBD'), (u'in', u'IN'), (u'progress', u'NN'), (u'at', u'IN'), (u'the', u'DT'), (u'university', u'NN'), (u'.', u'.')]",0
58,13662,7,"[(u'Jason Overman__Jason Overman', 'COREF'), (u',', u','), (u'an aide to Oakland City Councilwoman Rebecca Kaplan__Jason Overman', 'COREF'), (u',', u','), (u'denounced', u'VBD'), (u'the', u'DT'), (u'raids', u'NNS'), (u'outside', u'IN'), (u'the', u'DT'), (u'university', u'NN'), (u'.', u'.')]",0
59,13662,8,"[(u'``', u'``'), (u'If', u'IN'), (u'the', u'DT'), (u'federal', u'JJ'), (u'government', u'NN'), (u'has', u'VBZ'), (u'extra', u'JJ'), (u'resources', u'NNS'), (u'in', u'IN'), (u'Oakland', u'NNP'), (u',', u','), (u'then', u'RB'), (u'they', u'PRP'), (u'should', u'MD'), (u'use', u'VB'), (u'them', u'PRP'), (u'to', u'TO'), (u'get', u'VB'), (u'the', u'DT'), (u'illegal', u'JJ'), (u'guns', u'NNS'), (u'off', u'IN'), (u'the', u'DT'), (u'streets', u'NNS'), (u'that', u'WDT'), (u'are', u'VBP'), (u'actually', u'RB'), (u'killing', u'VBG'), (u'people', u'NNS'), (u',', u','), (u""''"", u""''""), (u'Overman__Jason Overman', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
60,13662,9,"[(u'Steve DeAngelo__Steve DeAngelo', 'COREF'), (u',', u','), (u'who', u'WP'), (u'runs', u'VBZ'), (u'Harborside', u'NNP'), (u'Health', u'NNP'), (u'Center', u'NNP'), (u',', u','), (u'the', u'DT'), (u'largest', u'JJS'), (u'dispensary', u'NN'), (u'in', u'IN'), (u'Oakland', u'NNP'), (u'arrived', u'VBD'), (u'on', u'IN'), (u'the', u'DT'), (u'scene', u'NN'), (u'to', u'TO'), (u'lend', u'VB'), (u'support', u'NN'), (u'to', u'TO'), (u'his__Steve DeAngelo', 'COREF'), (u'sometime', u'RB'), (u'rival', u'JJ'), (u'Lee', u'NNP'), (u'.', u'.')]",0
61,13662,9,"[(u'He__Steve DeAngelo', 'COREF'), (u'said', u'VBD'), (u'the', u'DT'), (u'raids', u'NNS'), (u'were', u'VBD'), (u'purely', u'RB'), (u'political', u'JJ'), (u',', u','), (u'targeting', u'VBG'), (u'Lee__Richard Lee', 'COREF'), (u'because', u'IN'), (u'he__Richard Lee', 'COREF'), (u'had', u'VBD'), (u'led', u'VBN'), (u'the', u'DT'), (u'effort', u'NN'), (u'to', u'TO'), (u'legalize', u'VB'), (u'marijuana', u'NN'), (u'in', u'IN'), (u'2010', u'CD'), (u'with', u'IN'), (u'Prop.', u'NNP'), (u'19', u'CD'), (u'.', u'.')]",0
62,13662,10,"[(u'``', u'``'), (u'They', u'PRP'), (u'ca', u'MD'), (u""n't"", u'RB'), (u'say', u'VB'), (u'they', u'PRP'), (u""'re"", u'VBP'), (u'going', u'VBG'), (u'after', u'IN'), (u'a', u'DT'), (u'criminal', u'JJ'), (u',', u','), (u""''"", u""''""), (u'DeAngelo__Steve DeAngelo', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
63,13662,10,"[(u'``', u'``'), (u'They', u'PRP'), (u""'re"", u'VBP'), (u'going', u'VBG'), (u'after', u'IN'), (u'a', u'DT'), (u'voice', u'NN'), (u'of', u'IN'), (u'change', u'NN'), (u'.', u'.')]",1
64,13662,10,"[(u'This', u'DT'), (u'is', u'VBZ'), (u'not', u'RB'), (u'about', u'IN'), (u'justice', u'NN'), (u'this', u'DT'), (u'is', u'VBZ'), (u'about', u'IN'), (u'revenge', u'NN'), (u'.', u'.'), (u""''"", u""''"")]",1
65,13663,0,"[(u'A', u'DT'), (u'patchwork', u'NN'), (u'of', u'IN'), (u'funds', u'NNS'), (u'--', u':'), (u'an', u'DT'), (u'$', u'$'), (u'18', u'CD'), (u'million', u'CD'), (u'initiative', u'NN'), (u'funded', u'VBN'), (u'primarily', u'RB'), (u'by', u'IN'), (u'the', u'DT'), (u'City', u'NN'), (u'of', u'IN'), (u'Oakland', u'NNP'), (u',', u','), (u'Alameda', u'NNP'), (u'County', u'NNP'), (u'and', u'CC'), (u'Kaiser', u'NNP'), (u'Permanente', u'NNP'), (u'--', u':'), (u'is', u'VBZ'), (u'going', u'VBG'), (u'a', u'DT'), (u'long', u'JJ'), (u'way', u'NN'), (u'towards', u'IN'), (u'helping', u'VBG'), (u'the', u'DT'), (u'school', u'NN'), (u'district', u'NN'), (u'reach', u'VBP'), (u'that', u'IN'), (u'goal', u'NN'), (u'by', u'IN'), (u'the', u'DT'), (u'end', u'NN'), (u'of', u'IN'), (u'the', u'DT'), (u'year', u'NN'), (u'.', u'.')]",0
66,13663,1,"[(u'Nine', u'CD'), (u'new', u'JJ'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'providing', u'VBG'), (u'primary', u'JJ'), (u'care', u'NN'), (u'to', u'TO'), (u'students', u'NNS'), (u'were', u'VBD'), (u'opened', u'VBN'), (u'or', u'CC'), (u'will', u'MD'), (u'open', u'VB'), (u'between', u'IN'), (u'2010-2012', u'CD'), (u',', u','), (u'for', u'IN'), (u'a', u'DT'), (u'total', u'NN'), (u'of', u'IN'), (u'26', u'CD'), (u'throughout', u'IN'), (u'the', u'DT'), (u'district', u'NN'), (u'.', u'.')]",0
67,13663,2,"[(u'``', u'``'), (u'The', u'DT'), (u'greatest', u'JJS'), (u'challenge', u'NN'), (u'of', u'IN'), (u'education', u'NN'), (u'is', u'VBZ'), (u'the', u'DT'), (u'concentration', u'NN'), (u'of', u'IN'), (u'poverty', u'NN'), (u'in', u'IN'), (u'urban', u'JJ'), (u'school', u'NN'), (u'districts', u'NNS'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Alex Briscoe__Alex Briscoe', 'COREF'), (u',', u','), (u'Director', u'NNP'), (u'of', u'IN'), (u'Alameda', u'NNP'), (u'County', u'NNP'), (u'Health', u'NNP'), (u'Care', u'NNP'), (u'Services', u'NNP'), (u'Agency', u'NNP'), (u',', u','), (u'adding', u'VBG'), (u'that', u'IN'), (u'Oakland', u'NNP'), (u'schools', u'NNS'), (u'are', u'VBP'), (u'a', u'DT'), (u'prime', u'JJ'), (u'example', u'NN'), (u'of', u'IN'), (u'that', u'DT'), (u'challenge', u'NN'), (u'.', u'.')]",1
68,13663,3,"[(u'That', u'DT'), (u'kind', u'NN'), (u'of', u'IN'), (u'poverty', u'NN'), (u',', u','), (u'and', u'CC'), (u'the', u'DT'), (u'health', u'NN'), (u'problems', u'NNS'), (u'that', u'WDT'), (u'accompany', u'VBP'), (u'it', u'PRP'), (u',', u','), (u'can', u'MD'), (u'also', u'RB'), (u'have', u'VB'), (u'a', u'DT'), (u'direct', u'JJ'), (u'impact', u'NN'), (u'on', u'IN'), (u'how', u'WRB'), (u'students', u'NNS'), (u'learn', u'VBP'), (u'.', u'.')]",0
69,13663,4,"[(u'``', u'``'), (u'Teachers', u'NNPS'), (u'know', u'VBP'), (u'that', u'IN'), (u'they', u'PRP'), (u'can', u'MD'), (u'not', u'RB'), (u'teach', u'VB'), (u'if', u'IN'), (u'kids', u'NNS'), (u'are', u'VBP'), (u'not', u'RB'), (u'in', u'IN'), (u'class', u'NN'), (u'because', u'IN'), (u'they', u'PRP'), (u'are', u'VBP'), (u'sick', u'JJ'), (u',', u','), (u'or', u'CC'), (u'their', u'PRP$'), (u'asthma', u'NN'), (u'is', u'VBZ'), (u'out', u'IN'), (u'of', u'IN'), (u'control', u'NN'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Serena Clayton__Serena Clayton', 'COREF'), (u',', u','), (u'Executive', u'NNP'), (u'Director', u'NNP'), (u'of', u'IN'), (u'the', u'DT'), (u'California', u'NNP'), (u'School', u'NNP'), (u'Health', u'NNP'), (u'Centers', u'NNPS'), (u'Association', u'NNP'), (u'.', u'.')]",1
70,13663,5,"[(u'But', u'CC'), (u'the', u'DT'), (u'concentration', u'NN'), (u'of', u'IN'), (u'poverty', u'NN'), (u'in', u'IN'), (u'urban', u'JJ'), (u'schools', u'NNS'), (u'also', u'RB'), (u'means', u'VBZ'), (u'that', u'IN'), (u'a', u'DT'), (u'majority', u'NN'), (u'of', u'IN'), (u'OUSD', u'NN'), (u'students', u'NNS'), (u'qualify', u'VBP'), (u'for', u'IN'), (u'Medi-Cal', u'NNP'), (u'.', u'.')]",0
71,13663,5,"[(u'When', u'WRB'), (u'the', u'DT'), (u'County', u'NNP'), (u'opens', u'VBZ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'on', u'IN'), (u'or', u'CC'), (u'near', u'IN'), (u'school', u'NN'), (u'campuses', u'NNS'), (u',', u','), (u'they', u'PRP'), (u'are', u'VBP'), (u'reimbursed', u'VBN'), (u'for', u'IN'), (u'most', u'JJS'), (u'of', u'IN'), (u'the', u'DT'), (u'services', u'NNS'), (u'they', u'PRP'), (u'provide', u'VBP'), (u'.', u'.')]",0
72,13663,6,"[(u'Students', u'NNS'), (u'get', u'VBP'), (u'services', u'NNS'), (u'including', u'VBG'), (u'mental', u'JJ'), (u'health', u'NN'), (u'counseling', u'NN'), (u',', u','), (u'physical', u'JJ'), (u'exams', u'NNS'), (u',', u','), (u'sports', u'NNS'), (u'physicals', u'NNS'), (u',', u','), (u'first', u'JJ'), (u'aid', u'NN'), (u',', u','), (u'vaccinations', u'NNS'), (u',', u','), (u'dental', u'JJ'), (u'screenings', u'NNS'), (u'and', u'CC'), (u'treatment', u'NN'), (u',', u','), (u'STD', u'NN'), (u'screening', u'NN'), (u'and', u'CC'), (u'treatment', u'NN'), (u'and', u'CC'), (u'health', u'NN'), (u'education', u'NN'), (u'about', u'IN'), (u'nutrition', u'NN'), (u',', u','), (u'fitness', u'NN'), (u',', u','), (u'puberty', u'NN'), (u'and', u'CC'), (u'sexual', u'JJ'), (u'health', u'NN'), (u'at', u'IN'), (u'the', u'DT'), (u'clinics', u'NNS'), (u'.', u'.')]",0
73,13663,6,"[(u'Clinic', u'NNP'), (u'staff', u'NN'), (u'also', u'RB'), (u'enrolls', u'VBZ'), (u'students', u'NNS'), (u'in', u'IN'), (u'insurance', u'NN'), (u'programs', u'NNS'), (u'and', u'CC'), (u'refers', u'VBZ'), (u'them', u'PRP'), (u'to', u'TO'), (u'providers', u'NNS'), (u'off-site', u'JJ'), (u'.', u'.')]",0
74,13663,7,"[(u'Twenty', u'CD'), (u'years', u'NNS'), (u'ago', u'RB'), (u',', u','), (u'studies', u'NNS'), (u'showed', u'VBD'), (u'adolescents', u'NNS'), (u'among', u'IN'), (u'the', u'DT'), (u'least', u'RBS'), (u'likely', u'JJ'), (u'to', u'TO'), (u'have', u'VB'), (u'access', u'NN'), (u'to', u'TO'), (u'health', u'NN'), (u'care', u'NN'), (u'and', u'CC'), (u'having', u'VBG'), (u'the', u'DT'), (u'lowest', u'JJS'), (u'rates', u'NNS'), (u'of', u'IN'), (u'primary', u'JJ'), (u'care', u'NN'), (u'use', u'NN'), (u'of', u'IN'), (u'any', u'DT'), (u'age', u'NN'), (u'group', u'NN'), (u'in', u'IN'), (u'the', u'DT'), (u'U.S.', u'NNP'), (u'``', u'``'), (u'You__Serena Clayton', 'COREF'), (u""'ve"", u'VBP'), (u'got', u'VBN'), (u'to', u'TO'), (u'put', u'VB'), (u'it', u'PRP'), (u'where', u'WRB'), (u'they', u'PRP'), (u""'ll"", u'MD'), (u'trip', u'NN'), (u'over', u'IN'), (u'it', u'PRP'), (u',', u','), (u""''"", u""''""), (u'Clayton__Serena Clayton', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",0
75,13663,9,"[(u'That', u'DT'), (u""'s"", u'VBZ'), (u'what', u'WP'), (u'schools', u'NNS'), (u',', u','), (u'public', u'JJ'), (u'entities', u'NNS'), (u'and', u'CC'), (u'non-profits', u'NNS'), (u'have', u'VBP'), (u'done', u'VBN'), (u'over', u'IN'), (u'the', u'DT'), (u'past', u'JJ'), (u'three', u'CD'), (u'decades', u'NNS'), (u',', u','), (u'starting', u'VBG'), (u'with', u'IN'), (u'teen', u'NN'), (u'health', u'NN'), (u'centers', u'NNS'), (u'in', u'IN'), (u'high', u'JJ'), (u'schools', u'NNS'), (u'that', u'WDT'), (u'offered', u'VBD'), (u'preventative', u'JJ'), (u'health', u'NN'), (u'services', u'NNS'), (u'.', u'.')]",0
76,13663,9,"[(u'Healthy', u'JJ'), (u'Start', u'NNP'), (u'began', u'VBD'), (u'making', u'VBG'), (u'grants', u'NNS'), (u'to', u'TO'), (u'hundreds', u'NNS'), (u'of', u'IN'), (u'schools', u'NNS'), (u'for', u'IN'), (u'school-based', u'JJ'), (u'services', u'NNS'), (u'in', u'IN'), (u'the', u'DT'), (u'1990s', u'CD'), (u'.', u'.')]",0
77,13663,10,"[(u'Now', u'RB'), (u'there', u'EX'), (u'is', u'VBZ'), (u'a', u'DT'), (u'more', u'RBR'), (u'unified', u'JJ'), (u'effort', u'NN'), (u'to', u'TO'), (u'provide', u'VB'), (u'comprehensive', u'JJ'), (u'primary', u'JJ'), (u'care', u'NN'), (u'on', u'IN'), (u'or', u'CC'), (u'near', u'IN'), (u'school', u'NN'), (u'campuses', u'NNS'), (u'.', u'.')]",0
78,13663,10,"[(u'All', u'DT'), (u'26', u'CD'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'in', u'IN'), (u'Alameda', u'NNP'), (u'County', u'NNP'), (u'are', u'VBP'), (u'built', u'VBN'), (u'and', u'CC'), (u'funded', u'VBN'), (u'through', u'IN'), (u'the', u'DT'), (u'county', u'NN'), (u',', u','), (u'but', u'CC'), (u'run', u'VBN'), (u'by', u'IN'), (u'community', u'NN'), (u'health', u'NN'), (u'clinics', u'NNS'), (u'.', u'.')]",0
79,13663,11,"[(u'``', u'``'), (u'They', u'PRP'), (u'are', u'VBP'), (u'not', u'RB'), (u'just', u'RB'), (u'a', u'DT'), (u'clinic', u'NN'), (u'in', u'IN'), (u'a', u'DT'), (u'school', u'NN'), (u',', u','), (u'they', u'PRP'), (u'are', u'VBP'), (u'part', u'NN'), (u'of', u'IN'), (u'a', u'DT'), (u'broader', u'JJR'), (u'healthcare', u'NN'), (u'system', u'NN'), (u',', u','), (u""''"", u""''""), (u'Briscoe__Alex Briscoe', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
80,13663,12,"[(u'Serena Clayton__Serena Clayton', 'COREF'), (u'says', u'VBZ'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'provide', u'VBP'), (u'a', u'DT'), (u'unique', u'JJ'), (u'value', u'NN'), (u'to', u'TO'), (u'the', u'DT'), (u'healthcare', u'NN'), (u'system', u'NN'), (u'.', u'.')]",1
81,13663,12,"[(u'``', u'``'), (u'They', u'PRP'), (u'can', u'MD'), (u'monitor', u'VB'), (u'chronic', u'JJ'), (u'disease', u'NN'), (u'on', u'IN'), (u'a', u'DT'), (u'daily', u'JJ'), (u'basis', u'NN'), (u',', u','), (u""''"", u""''""), (u'Clayton__Serena Clayton', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
82,13663,12,"[(u'``', u'``'), (u'They', u'PRP'), (u'can', u'MD'), (u'do', u'VB'), (u'education', u'NN'), (u'in', u'IN'), (u'a', u'DT'), (u'way', u'NN'), (u'no', u'DT'), (u'one', u'NN'), (u'else', u'RB'), (u'can', u'MD'), (u'--', u':'), (u'in', u'IN'), (u'a', u'DT'), (u'classroom', u'NN'), (u'1-on-1', u'NN'), (u'with', u'IN'), (u'students', u'NNS'), (u'.', u'.'), (u""''"", u""''"")]",1
83,13663,13,"[(u'Gone', u'VBN'), (u'are', u'VBP'), (u'the', u'DT'), (u'days', u'NNS'), (u'of', u'IN'), (u'a', u'DT'), (u'school', u'NN'), (u'nurse', u'NN'), (u'sitting', u'VBG'), (u'in', u'IN'), (u'an', u'DT'), (u'office', u'NN'), (u'waiting', u'VBG'), (u'to', u'TO'), (u'give', u'VB'), (u'a', u'DT'), (u'student', u'NN'), (u'a', u'DT'), (u'band-aid', u'NN'), (u'.', u'.')]",1
84,13663,13,"[(u'``', u'``'), (u'We', u'PRP'), (u'have', u'VBP'), (u'one', u'CD'), (u'of', u'IN'), (u'the', u'DT'), (u'lowest', u'JJS'), (u'school', u'NN'), (u'nurse', u'NN'), (u'ratios', u'NNS'), (u'in', u'IN'), (u'the', u'DT'), (u'country', u'NN'), (u',', u','), (u""''"", u""''""), (u'Clayton__Serena Clayton', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
85,13663,13,"[(u'Today', u'NN'), (u',', u','), (u'school', u'NN'), (u'nurses', u'NNS'), (u'are', u'VBP'), (u'integrating', u'VBG'), (u'into', u'IN'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'.', u'.')]",1
86,13663,14,"[(u'The', u'DT'), (u'Oakland-based', u'JJ'), (u'Native', u'JJ'), (u'American', u'NNP'), (u'Health', u'NNP'), (u'Center', u'NNP'), (u'is', u'VBZ'), (u'involved', u'VBN'), (u'in', u'IN'), (u'six', u'CD'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'clinics', u'NNS'), (u',', u','), (u'two', u'CD'), (u'of', u'IN'), (u'which', u'WDT'), (u'they', u'PRP'), (u'run', u'VBP'), (u'.', u'.')]",0
87,13663,14,"[(u'Nurse practitioner Bonnie Trinclisti__Bonnie Trinclisti', 'COREF'), (u'runs', u'VBZ'), (u'the', u'DT'), (u'Native', u'JJ'), (u'American', u'NNP'), (u'Health', u'NNP'), (u'Center', u'NNP'), (u""'s"", u'POS'), (u'Adolescent', u'NNP'), (u'Program', u'NNP'), (u'.', u'.')]",0
88,13663,14,"[(u'Over', u'IN'), (u'the', u'DT'), (u'past', u'JJ'), (u'twenty', u'CD'), (u'years', u'NNS'), (u',', u','), (u'she__Bonnie Trinclisti', 'COREF'), (u""'s"", u'VBZ'), (u'seen', u'VBN'), (u'Oakland', u'NNP'), (u""'s"", u'POS'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'grow', u'VBP'), (u'from', u'IN'), (u'four', u'CD'), (u'nurse', u'NN'), (u'stations', u'NNS'), (u'to', u'TO'), (u'26', u'CD'), (u'clinics', u'NNS'), (u'.', u'.')]",0
89,13663,15,"[(u'She__Bonnie Trinclisti', 'COREF'), (u'spends', u'VBZ'), (u'half', u'DT'), (u'her__Bonnie Trinclisti', 'COREF'), (u'time', u'NN'), (u'administering', u'VBG'), (u'the', u'DT'), (u'program', u'NN'), (u'and', u'CC'), (u'half', u'DT'), (u'her__Bonnie Trinclisti', 'COREF'), (u'time', u'NN'), (u'meeting', u'VBG'), (u'kids', u'NNS'), (u'in', u'IN'), (u'15-minute', u'JJ'), (u'blocks', u'NNS'), (u'at', u'IN'), (u'the', u'DT'), (u'school-based', u'JJ'), (u'health', u'NN'), (u'centers', u'NNS'), (u'.', u'.')]",1
90,13663,15,"[(u'``', u'``'), (u'I__Bonnie Trinclisti', 'COREF'), (u'do', u'VBP'), (u'primary', u'JJ'), (u'care', u'NN'), (u'--', u':'), (u'a', u'DT'), (u'lot', u'NN'), (u'of', u'IN'), (u'reproductive', u'JJ'), (u'health', u'NN'), (u',', u','), (u""''"", u""''""), (u'said', u'VBD'), (u'Trinclisti__Bonnie Trinclisti', 'COREF'), (u'.', u'.')]",1
91,13663,16,"[(u'``', u'``'), (u'The', u'DT'), (u'biggest', u'JJS'), (u'barrier', u'NN'), (u'to', u'TO'), (u'care', u'VB'), (u'for', u'IN'), (u'kids', u'NNS'), (u'is', u'VBZ'), (u'their', u'PRP$'), (u'parents', u'NNS'), (u',', u','), (u""''"", u""''""), (u'Trinclisti__Bonnie Trinclisti', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
92,13663,16,"[(u'She__Bonnie Trinclisti', 'COREF'), (u'says', u'VBZ'), (u'it', u'PRP'), (u'is', u'VBZ'), (u'difficult', u'JJ'), (u'for', u'IN'), (u'parents', u'NNS'), (u'to', u'TO'), (u'take', u'VB'), (u'a', u'DT'), (u'day', u'NN'), (u'off', u'IN'), (u'of', u'IN'), (u'work', u'NN'), (u'to', u'TO'), (u'take', u'VB'), (u'their', u'PRP$'), (u'child', u'NN'), (u'to', u'TO'), (u'the', u'DT'), (u'doctor', u'NN'), (u'off-site', u'NN'), (u'.', u'.')]",1
93,13663,16,"[(u'But', u'CC'), (u'once', u'RB'), (u'kids', u'NNS'), (u'are', u'VBP'), (u'in', u'IN'), (u'middle', u'JJ'), (u'or', u'CC'), (u'high', u'JJ'), (u'school', u'NN'), (u',', u','), (u'they', u'PRP'), (u'do', u'VBP'), (u""n't"", u'RB'), (u'need', u'VB'), (u'a', u'DT'), (u'parent', u'NN'), (u'with', u'IN'), (u'them', u'PRP'), (u'at', u'IN'), (u'their', u'PRP$'), (u'appointments', u'NNS'), (u'.', u'.')]",1
94,13663,17,"[(u'Providing', u'VBG'), (u'mental', u'JJ'), (u'health', u'NN'), (u'services', u'NNS'), (u'is', u'VBZ'), (u'the', u'DT'), (u'biggest', u'JJS'), (u'challenge', u'NN'), (u'at', u'IN'), (u'the', u'DT'), (u'clinics', u'NNS'), (u'.', u'.')]",1
95,13663,17,"[(u'``', u'``'), (u'You', u'PRP'), (u'ca', u'MD'), (u""n't"", u'RB'), (u'get', u'VB'), (u'anybody', u'NN'), (u'to', u'TO'), (u'pay', u'VB'), (u'for', u'IN'), (u'them', u'PRP'), (u',', u','), (u""''"", u""''""), (u'Trinclisti__Bonnie Trinclisti', 'COREF'), (u'said', u'VBD'), (u'.', u'.')]",1
